adview,views,likes,dislikes,comment,Total_Time,category_enc
3,2146751,2499,460,196,13.583333333333334,6
1,211679,1342,47,221,4.016666666666667,5
2,662452,5557,73,236,7.15,6
1,4711588,25274,3654,1962,2.066666666666667,3
2,121,3,0,0,0.5166666666666667,3
35,1224966,1672,148,53,2.9833333333333334,3
3,224589,130,24,12,2.7666666666666666,3
9,147827,57,14,5,1.8,3
1,176443,1588,25,102,8.066666666666666,3
3,59812,327,12,142,20.616666666666667,3
4,794566,1848,302,147,92.85,3
2,182616,292,10,6,0.6,3
1,30579,644,5,66,4.133333333333334,6
4329,4837,5,3,1,3.55,6
3,2333,8,1,1,10.566666666666666,6
1,874141,1659,212,241,165.8,3
1,1746080,3448,85,528,58.81666666666667,6
1,53907,32,27,11,85.53333333333333,4
35,851767,267,119,11,1.5333333333333332,3
2,138971,551,51,47,41.266666666666666,6
1,58196,127,7,7,5.2,6
10,2392130,26895,431,2832,6.75,1
1,74549,33,3,31,9.933333333333334,3
8,3031333,9357,266,515,4.25,6
23,140148,494,23,88,5.516666666666667,2
22,275262,1149,18,277,2.1666666666666665,6
1,76683,698,56,50,33.55,3
1,18007,92,5,10,16.35,1
2,49248,322,1,7,1.7666666666666666,2
100,56402,597,20,40,6.316666666666666,5
23,1914510,2801,498,318,128.73333333333335,3
4909,810060,2597,124,163,0.8833333333333333,3
1,9009,41,4,9,13.266666666666667,3
1,279565,2079,28,59,6.2,4
3,395461,358,48,35,2.4,3
3,10544,202,5,43,4.616666666666667,5
1,30835,209,5,15,3.8833333333333333,3
30,22053,243,12,46,2.533333333333333,3
1,1326548,2736,124,205,6.883333333333333,1
11,266514,1709,254,965,2.3666666666666667,3
1,226147,741,27,33,5.866666666666667,3
1,19901,559,8,22,10.6,3
1,2202,1,1,0,9.383333333333333,4
1,35387,483,47,444,6.1,3
1,253920,670,40,79,5.783333333333333,0
2,171764,2611,156,51,4.383333333333334,3
2,160562,1885,14,235,6.583333333333333,5
4,1639581,19691,3317,5627,6.45,3
24,6584151,2040,1516,90,2.65,3
5,1182272,10431,535,346,7.4,3
4,2740,15,2,1,0.4666666666666667,4
1,23529,84,2,24,3.5,3
1,9963,65,2,4,3.0833333333333335,1
2,1289482,4051,634,260,5.133333333333334,7
1,102180,221,15,15,10.833333333333334,3
1,43808,59,10,21,186.83333333333334,4
2,289122,734,114,22,18.816666666666666,3
1,144352,170,8,16,1.6166666666666667,4
12,2238459,15128,278,396,3.5166666666666666,6
4,3025248,7663,545,929,87.08333333333334,4
3,1009854,260,199,40,4.733333333333333,7
1,1186729,1152,295,96,163.01666666666665,3
5,960475,621,391,73,44.166666666666664,3
1,361880,7123,469,3277,5.066666666666666,3
27,99841,1270,11,99,0.8666666666666667,4
4,397,0,0,1,0.6333333333333333,3
13,750238,6013,600,517,4.85,1
7,493176,626,78,21,16.666666666666668,2
2,6500,71,27,12,3.8,6
2,2850562,8733,1319,395,8.166666666666666,4
1,455881,2975,35,95,10.1,4
4,2456930,21748,1393,5595,2.85,3
2,67541,691,19,66,6.05,3
3,4662,4,0,0,14.183333333333334,3
1,49444,9,0,6,0.7666666666666667,3
3,2276,3,0,0,5.533333333333333,6
4,626951,6963,122,251,3.6333333333333333,1
23,2042,6,0,2,1.0166666666666666,3
1,161036,187,23,12,1.9833333333333334,7
1,115831,836,30,53,79.71666666666667,2
2,33349,72,8,2,2.4,5
1,407068,1648,48,92,6.1,6
6,1174320,3243,215,140,4.45,3
1,456578,1587,253,4777,7.05,3
8,104197,74,16,1,42.81666666666667,4
14,139620,452,13,105,2.0,6
12,265367,755,66,97,30.583333333333332,3
1,289507,972,77,56,2.716666666666667,6
1,1169774,5269,228,244,4.0,6
1,924783,4636,627,2125,2.7666666666666666,5
1,354295,248,149,7,126.18333333333334,4
1,28750,49,3,4,10.65,4
1,75114,68,5,7,1.15,4
4,1012490,5080,175,1307,4.216666666666667,3
37,8060603,24124,2897,2733,3.05,6
1,151696,1674,13,222,5.05,5
2,233652,2441,46,231,4.383333333333334,5
1,146228,448,27,91,5.916666666666667,6
4,56642,92,5,21,11.116666666666667,4
1,14223,498,15,10,3.6666666666666665,6
5,694410,758,74,83,103.83333333333334,6
2,516191,5755,186,1366,53.05,3
1,346730,833,87,57,4.666666666666667,6
2,662499,294,190,31,2.1666666666666665,3
1,787155,509,159,162,89.96666666666667,6
1,166285,794,26,97,8.316666666666666,0
1,152,1,0,1,4.016666666666667,3
13,2171205,7006,275,904,3.716666666666667,6
7,1224,3,0,0,0.5166666666666667,3
5,747691,4506,138,137,12.35,4
2,665167,2909,142,171,8.65,3
2,452892,1906,304,772,3.5833333333333335,5
4,5116708,29012,453,2454,3.4833333333333334,3
4,358725,539,185,153,1.6666666666666665,7
14,629525,607,315,155,36.55,3
5,235551,567,31,13,7.3,3
233,2574107,5209,385,116,3.0833333333333335,3
28,2838,38,0,1,0.2833333333333333,5
2,701744,1248,209,130,153.0,3
1,161926,1915,54,313,26.866666666666667,4
1445,16565,31,6,1,1.6166666666666667,2
25,42375,294,22,32,2.1,3
1,350294,1122,209,222,38.166666666666664,3
17,4279629,15893,435,1158,3.7666666666666666,6
1,128570,68,37,13,39.8,3
1,196706,1182,75,180,13.05,3
1,146407,313,15,13,3.216666666666667,4
1,5865,10,1,2,5.333333333333333,6
1,830303,1200,199,332,5.816666666666666,7
1,113852,190,37,12,50.18333333333333,3
87,864956,2648,318,347,21.183333333333334,6
6,527446,1656,173,134,52.0,6
4,446502,544,54,23,5.733333333333333,3
1,1335,13,2,0,3.8333333333333335,3
326,1723687,1593,257,122,33.75,6
9478,345929,2609,83,234,3.8,6
54,4046966,7784,1534,521,3.6833333333333336,2
1,47196,242,9,21,20.8,6
16,1634479,3063,557,270,172.66666666666669,3
2,111885,2680,36,1317,2.5166666666666666,5
1,146244,594,38,19,1.3833333333333333,3
1,83537,185,20,9,2.966666666666667,3
6,20404,32,12,0,11.433333333333334,4
17,1436705,384,224,17,1.9,3
1,2294,11,0,0,1.1,4
4,3909300,18481,421,1507,5.983333333333333,1
827,6074,17,3,0,30.3,3
4,120914,570,17,10,4.383333333333334,3
1,41388,236,11,28,6.3,6
8,1880978,1100,175,29,15.183333333333334,3
2,34282,116,10,6,4.516666666666667,6
1,9185,39,0,3,4.933333333333334,6
24,551333,6824,498,18025,6.633333333333333,1
4,68492,667,40,143,4.816666666666666,1
1,470233,2736,118,371,31.766666666666666,4
27,2591155,5793,3171,794,1.25,6
1,35812,64,1,1,0.85,3
1,59783,84,8,5,70.33333333333334,4
1,1161821,2638,540,208,6.666666666666667,3
2,186971,363,37,14,10.516666666666667,3
1,15372,46,7,40,2.6666666666666665,3
1,15585,174,12,17,3.8833333333333333,6
4,1199250,4609,266,227,4.216666666666667,3
2,329044,465,106,29,155.98333333333335,4
1,144041,319,10,11,4.85,6
5,7526602,62608,3046,2395,4.75,3
2,124621,879,25,27,23.383333333333333,2
3,133942,418,44,29,30.2,7
1,6598,9,0,0,10.0,6
1,185743,2535,114,639,7.516666666666667,1
1,11739,57,2,3,4.233333333333333,3
1,130380,900,33,443,4.7,6
1,66139,218,20,14,39.55,5
60,55332157,139259,11843,5511,4.083333333333333,6
10,731822,1069,235,90,111.78333333333333,3
5174,91926,1537,55,131,5.766666666666667,6
3,312294,904,69,283,14.5,0
8,1645986,24054,489,4995,5.183333333333334,1
2,12089,19,5,4,106.96666666666667,4
11,568613,920,92,79,12.683333333333334,3
2,212770,1772,107,1606,5.416666666666667,4
2,403130,660,135,33,59.833333333333336,3
2,1361366,1384,757,185,4.0,6
2,2419479,1831,499,68,10.3,1
5,1072196,3070,137,336,14.8,3
93,64310773,20397,10258,23,0.0,7
2,155844,813,22,142,19.816666666666666,3
6775,8626,23,0,0,1.6166666666666667,3
1,2059,34,1,5,4.066666666666666,6
2,63893,420,18,182,8.316666666666666,3
1,21098,211,15,51,3.216666666666667,3
17,766657,651,257,98,40.86666666666667,3
2,6138,35,1,4,9.283333333333333,2
4,128740,154,7,21,9.65,3
1,277606,1725,101,117,14.383333333333333,6
2,26848,200,2,91,9.483333333333333,3
1,289432,1376,60,90,2.3333333333333335,3
3,1164965,1166,274,100,142.1,3
1,35441,22,9,2,4.4,3
54,1266723,1865,345,238,5.016666666666667,3
2,111543,16,53,0,0.9333333333333333,3
4,220464,961,69,185,36.36666666666667,3
6,1018682,8718,265,938,43.18333333333333,3
1,195844,643,22,27,5.233333333333333,6
1,1387094,10663,260,1859,19.566666666666666,1
2,6064002,62476,2277,2217,5.566666666666666,3
1,74778,47,9,1,1.9333333333333333,3
1,414091,1248,749,25,60.916666666666664,4
2,209764,296,44,31,134.28333333333333,3
1,12585,126,3,7,5.483333333333333,1
335,416,4,0,5,0.6166666666666667,3
3,591647,563,232,252,42.68333333333333,3
4,449299,1020,98,23,10.966666666666667,3
1,212438,298,73,62,2.4833333333333334,3
7,69201,172,26,60,15.666666666666666,3
1,681582,1364,111,65,13.85,3
8114,12152,14,7,3,3.5,3
1,11151,101,2,17,3.9833333333333334,3
1,378605,431,59,160,3.1,3
1,8237,481,0,107,3.2,6
1574,3911,109,7,17,3.216666666666667,5
8,444207,342,129,37,142.71666666666667,4
19,49214,36,5,0,15.65,3
1,32947,42,38,2,0.8,6
1,109290,461,8,9,5.05,4
10,528926,853,94,16,10.033333333333333,3
4,3368,37,4,7,11.466666666666667,5
1,821015,6235,354,122,1.6166666666666667,3
3,606200,1445,274,132,5.95,3
7,2949850,1673,1220,335,10.033333333333333,3
5,1063341,3093,203,84,7.216666666666667,3
3,954453,8005,340,2894,7.3,7
10,101947,472,12,62,18.533333333333335,1
1,1364461,15354,157,1672,7.066666666666666,1
3,652434,2142,52,304,1.6666666666666665,3
1,63384,102,19,9,66.73333333333333,4
18,3742945,2466,1058,622,88.8,6
1,173721,84,37,5,5.05,3
4,420562,1593,104,139,36.666666666666664,3
1,400201,9157,223,1217,9.566666666666666,5
1,20003,234,11,62,10.916666666666666,5
4,689517,3236,94,266,3.8666666666666667,1
6,2122534,5281,604,2788,5.833333333333333,5
1,24366,789,13,85,6.116666666666666,3
1,67136,126,20,11,2.25,3
4,596406,3052,348,1305,7.583333333333333,5
1,3130224,17538,1011,263,5.433333333333334,3
2,245897,715,52,48,4.583333333333333,3
2,572640,798,111,354,6.616666666666667,3
92,1024850,1148,39,53,4.9,6
2,8075,26,5,6,21.683333333333334,3
10,6141689,23944,1220,1809,3.65,4
11,591345,2259,357,1273,10.2,1
73,514971,1640,171,86,3.6833333333333336,5
4,693312,207,166,15,9.016666666666667,3
1,788877,2724,153,1169,6.033333333333333,3
2,63473,106,20,9,4.683333333333334,3
9503,11504,13,2,1,2.716666666666667,3
1,22970,409,7,93,4.416666666666667,3
1,98795,407,19,22,60.38333333333333,3
1,804,1,1,0,4.066666666666666,6
3,123458,47,27,2,1.0333333333333334,3
2,862305,8717,317,2805,11.516666666666667,4
1,336860,1332,117,275,75.11666666666667,3
7,4426961,177473,3315,31165,7.466666666666667,3
2,224613,328,58,18,152.58333333333331,3
5,84,1,0,0,1.8833333333333333,2
9,130094,99,53,3,5.316666666666666,5
10,500385,6297,559,1261,0.9333333333333333,1
1,49456,1966,34,373,43.36666666666667,4
12,1438508,9149,387,644,4.533333333333333,6
349,153940,446,27,35,2.1166666666666667,4
1,350569,2227,49,320,10.616666666666667,0
5,380136,783,110,132,5.6,7
6,2074978,3432,619,291,94.16666666666666,4
87335,345753,3729,105,1016,6.6,3
4,343081,2355,82,2472,6.2,4
1,1132854,2333,436,158,6.033333333333333,6
1,293873,355,125,49,158.2,3
9,363764,335,41,9,5.633333333333333,3
1,125046,537,69,931,58.81666666666667,2
2,21380,44,5,0,2.55,6
51,2972,42,2,3,2.9333333333333336,3
1,88863,623,14,17,40.0,2
1,130947,226,80,7,147.06666666666666,3
86,1123108,6711,432,353,17.283333333333335,3
2,161543,3721,146,1758,22.666666666666668,3
9,39615,167,9,9,1.9166666666666665,2
2,293167,4380,227,624,24.433333333333334,3
1,30481,330,23,20,4.016666666666667,3
1,210711,1845,93,448,7.3,4
1,80616,187,15,42,7.9,3
4,1296161,1068,285,85,56.45,3
4,1826554,1884,847,94,1.7,3
1,783333,2103,254,153,2.283333333333333,3
1,432679,2227,80,53,8.316666666666666,6
5,191,5,0,0,1.4666666666666668,3
4,77188,246,34,41,44.483333333333334,6
11,1218778,14773,693,4324,4.116666666666666,5
1,89540,78,21,2,116.51666666666667,3
90,664121,379,67,55,0.7166666666666667,3
4,1419140,22989,260,18112,6.433333333333334,1
1,81545,639,43,1034,10.983333333333333,3
2,562978,7223,184,700,4.133333333333334,6
1,4636,7,0,0,4.35,4
4,189779,592,59,14,5.0,5
2,650417,611,244,74,125.03333333333333,3
1,22386,205,8,87,17.983333333333334,2
3,2058731,3755,558,455,27.433333333333334,6
1,18232,9,0,0,9.983333333333333,3
1,46662,85,32,12,133.56666666666666,4
1,360652,412,210,59,150.1,4
1,3868,27,2,2,3.55,2
355,121131,541,21,150,6.9,3
1,27587,75,16,2,22.283333333333335,2
4,38122,69,3,9,10.666666666666666,4
6,884960,15476,308,5341,7.216666666666667,3
18304,85228,466,5,4,2.75,3
117,702387,12383,149,1878,7.783333333333333,1
2,12119,8,2,0,3.0166666666666666,2
2,4528,19,0,3,3.5666666666666664,3
1,254387,3738,149,459,7.55,4
2,220,0,0,0,0.5833333333333334,3
7,973982,4076,202,199,71.21666666666667,6
1,607446,3999,185,2198,4.416666666666667,4
919,1419,38,0,8,5.016666666666667,5
1,22519,58,7,27,24.216666666666665,7
1,280977,510,79,33,6.2,6
29,361702,388,36,31,4.166666666666667,3
2,111897,354,29,31,3.75,6
1,210165,919,209,198,4.783333333333333,4
62,452377,204,46,20,0.9,3
5,2224039,738,611,94,5.716666666666667,3
1,122632,3126,54,434,19.183333333333334,0
13,5888970,14321,1146,1436,100.08333333333334,4
7,533685,3576,66,651,6.733333333333333,6
1,44524,517,4,200,0.7833333333333333,6
1,17149,82,6,3,39.416666666666664,5
2,828537,1163,102,282,5.566666666666666,6
1,12646,54,0,4,11.116666666666667,6
1,168794,760,16,54,6.583333333333333,6
1,6219,13,2,0,5.283333333333333,3
7,79500,307,35,16,53.36666666666667,6
1,136601,896,29,128,6.383333333333334,5
1,25191,38,3,1,1.5,1
1,2539725,6176,348,302,2.5666666666666664,6
45,1859489,848,467,33,14.0,3
5,1511239,15217,591,5425,29.95,7
63,557957,4684,441,763,8.083333333333334,1
2,53904,33,6,4,4.133333333333334,3
1,107321,722,22,30,1.05,6
14164,73468,1217,46,113,6.716666666666667,5
1,598772,7427,375,902,7.166666666666667,1
1,55467,369,55,37,60.7,2
4,1784618,487,336,173,6.233333333333333,7
2,61501,249,27,479,8.533333333333333,3
3,1983280,2060,464,186,126.03333333333333,3
453147,611322,593,477,63,2.5166666666666666,4
79,862323,12381,1467,764,12.1,3
19,5200677,20056,1081,5586,1.0,7
1,11950,52,3,0,6.566666666666666,6
1,4076,14,1,2,7.633333333333333,3
1,276949,5506,74,641,19.25,0
1,112394,119,11,31,49.95,4
2,204,8,1,11,9.916666666666666,3
1,22517,107,5,54,3.1166666666666667,4
1,3389,13,0,0,0.6833333333333333,5
8,62883,260,10,63,15.9,3
1,116695,167,18,8,14.033333333333333,3
1,120542,205,45,55,36.11666666666667,3
1,327971,1818,66,272,4.033333333333333,1
1,214813,57,53,1,68.93333333333334,3
25,78573,39,21,2,2.3,2
1,13374,44,1,3,13.633333333333333,3
80,1112987,313,229,18,15.25,4
23927,94015,140,9,11,1.1166666666666667,1
118185,130922,22,0,4,0.35,4
54,108933,813,55,199,13.766666666666667,5
1,55496,339,22,216,8.383333333333333,3
1,215746,230,84,17,129.15,3
2,148701,209,70,3,34.75,3
1,48528,1100,5,62,16.3,2
1,391420,3186,391,6770,10.183333333333334,3
5,76255,77,15,5,4.033333333333333,0
2,834852,1743,147,86,6.1,3
1,850779,2007,137,390,3.1333333333333333,1
2,766428,3838,1451,4091,5.0,1
1,3760070,9328,1803,1367,72.98333333333333,6
2,331,11,0,2,8.4,3
2,152,1,0,2,0.5,3
5,4200,2,0,0,11.416666666666666,3
2,386041,641,36,16,4.016666666666667,7
2,374664,758,134,25,3.7666666666666666,3
9,6295954,47209,2022,4209,2.8166666666666664,3
1,76838,311,13,27,3.1,4
1,1423057,8854,276,645,4.466666666666667,3
1,202293,281,19,14,4.816666666666666,3
2,321530,476,100,95,4.0,3
1,196,0,0,0,0.9666666666666667,2
5,867,3,0,1,24.316666666666666,4
3,113761,1011,8,77,1.8833333333333333,3
1,30601,140,6,1,9.383333333333333,6
1,131731,93,30,16,139.66666666666669,4
1,21553,403,6,20,4.833333333333333,5
1,44167,33,18,1,148.21666666666667,4
1,13394,124,1,11,5.566666666666666,6
1,509665,4098,61,158,3.7333333333333334,3
1,1881862,308,189,41,1.9333333333333333,3
43,300826,351,79,47,15.016666666666667,3
2,65589,73,11,2,147.96666666666667,3
2,173525,424,49,26,3.1,2
7,118888,61,23,5,1.55,3
2,106958,461,11,61,4.2,6
1,20332,99,10,7,8.416666666666666,2
8,506843,5047,244,386,21.333333333333332,4
1,555504,1043,96,41,7.3,3
1,27935,331,11,37,2.183333333333333,3
1,780581,10152,130,1209,7.483333333333333,1
1,165566,3319,581,644,5.45,3
105,2560633,9573,947,872,4.2,6
1,467,24,0,19,12.716666666666667,5
1,205345,265,27,53,3.6833333333333336,3
10,487096,5784,268,960,5.316666666666666,1
1,234343,310,49,52,705.2833333333333,6
1,75986,38,15,7,125.18333333333334,4
1,4563,41,3,0,0.23333333333333334,3
4,481891,543,197,285,37.71666666666667,3
1,5774,27,0,1,2.3833333333333333,6
1,396765,1890,105,861,5.95,3
1058,12334,91,6,21,4.35,6
2,82558,84,28,14,5.1,3
2,90231,135,15,15,20.383333333333333,3
1,679480,17915,2077,1890,10.066666666666666,3
2,807683,441,179,20,14.7,3
9,85356,150,0,3,4.316666666666666,3
3,1820759,42025,1609,16726,7.6,3
1,159762,2657,1335,500,7.133333333333334,4
1,71160,2774,38,189,17.366666666666667,0
1,39491,1193,9,43,4.9,3
1,322494,285,53,1,2.1666666666666665,2
1,547,14,1,9,43.0,0
3,19922,102,3,30,7.55,3
11,661629,735,106,15,6.083333333333333,3
3782,5751,2,0,0,6.7,3
1,1244404,32590,205,6651,3.5,1
2,274696,467,16,32,6.066666666666666,3
3,34945,143,3,6,3.8,6
2,230886,2323,37,470,6.55,5
1,72961,223,26,46,6.033333333333333,0
228,12104341,11820,3825,1847,120.83333333333333,6
2,13900,19,2,4,9.183333333333334,3
1,7639,43,1,1,4.616666666666667,4
1,9696,18,1,1,0.85,3
1,3225,105,2,20,7.2,1
2,155052,1639,40,1220,3.2666666666666666,4
1,150952,2017,298,323,3.216666666666667,3
2,25061,446,3,55,10.883333333333333,5
3,281436,1233,37,50,10.683333333333334,3
1,21752,424,4,140,8.166666666666666,6
1,17350,197,6,18,4.683333333333334,6
1,542553,1396,156,160,22.75,3
1,23668,29,4,1,3.4333333333333336,6
3,55269,209,118,19,7.9,1
7,900944,3358,228,198,48.35,6
1,1738512,3548,116,189,3.3833333333333333,6
1,100378,261,6,10,1.9333333333333333,3
1,817456,2392,75,84,3.5833333333333335,4
1,6828,6,0,2,0.85,6
2,109747,391,63,23,32.53333333333333,5
3,67734,250,8,17,8.516666666666667,3
4,162273,123,14,3,3.65,3
1,244082,821,37,51,3.9,3
2,11858,45,17,13,1.3833333333333333,1
2,176760,374,53,78,10.116666666666667,3
3,2832,7,0,1,1.3666666666666667,4
13,3658826,15179,563,671,3.4166666666666665,6
39,219978,606,25,5,5.15,4
31,166649,782,26,25,2.4166666666666665,4
1,59233,236,29,226,10.433333333333334,3
12,1090672,8173,973,1104,2.283333333333333,3
4,84597,816,56,142,3.5166666666666666,3
2,666513,1103,116,77,5.616666666666667,3
10,956736,6412,208,389,3.716666666666667,6
1,79538,144,7,13,2.75,3
1,195626,2131,136,661,6.616666666666667,5
2,690018,2061,223,140,2.35,2
47504,51583,94,15,9,3.8,6
2,4687998,26468,1579,1009,4.566666666666666,3
1,232075,1768,332,83,8.533333333333333,6
3,988161,1372,337,175,8.216666666666667,3
3,3352068,2917,834,219,1.7666666666666666,7
1,893517,1012,136,545,2.4833333333333334,7
1,154860,890,19,11,2.8833333333333333,2
704516,919357,2294,396,299,3.8333333333333335,6
22,661955,1055,102,71,11.733333333333333,3
1583846,17070057,98594,4234,7276,3.15,4
1,1698868,815,292,45,20.466666666666665,6
36,3304727,3386,260,153,4.566666666666666,6
4,97575,159,14,17,4.7,3
7,98186,137,18,10,4.766666666666667,3
2,336335,4200,52,561,5.416666666666667,0
1,15965,62,1,0,9.216666666666667,6
2,201454,138,64,20,2.35,4
42,19221442,160147,12493,12622,3.183333333333333,3
5,1573401,29725,644,1920,88.16666666666666,1
1,42492,16,25,22,1.8666666666666667,0
3,344895,2013,130,397,4.6,3
10,1443315,3592,642,301,13.25,3
4,263086,160,54,27,42.21666666666667,3
1,1577433,3648,190,251,5.416666666666667,1
1,87622,219,5,26,1.4833333333333334,0
1,399768,262,112,33,1.95,3
7,783117,15872,234,3761,6.633333333333333,1
1,142731,1584,38,628,19.516666666666666,2
1,484524,1895,111,177,1.7833333333333332,3
4,889255,5816,626,681,2.5666666666666664,7
8,439968,252,122,50,10.283333333333333,3
1,45996,579,21,23,14.716666666666667,3
1,242342,440,108,28,10.55,3
2,89013,156,12,19,8.25,3
1,217121,395,29,44,2.8,0
9,2575726,21756,359,702,5.2,6
2,1200,17,0,2,4.05,6
1,203457,1844,39,73,3.7333333333333334,2
1,26848,185,3,7,4.583333333333333,2
1,14968,23,9,4,7.916666666666667,3
2,34705,1059,12,35,4.233333333333333,3
12,1380036,1772,448,102,53.483333333333334,3
4,5109579,16900,1730,4623,8.583333333333334,3
1,83062,133,24,13,35.56666666666667,3
2,342917,170,89,23,2.15,7
146,5482871,52911,2135,2450,4.383333333333334,3
4,393364,717,87,56,45.65,4
1,164911,259,14,32,1.8833333333333333,6
1,325306,928,106,129,2.4333333333333336,1
1,37886,51,4,3,1.4833333333333334,0
12,432640,230,57,15,3.05,3
3,409836,981,58,119,4.366666666666666,1
3,102557,64,5,11,4.2,3
406,2944,19,1,11,3.1333333333333333,3
1,37634,87,5,10,3.6333333333333333,6
19,968705,15187,222,1659,4.933333333333334,6
32,2783473,20973,1507,1420,14.433333333333334,5
1,750164,1939,143,626,5.15,4
1,172509,401,14,20,7.216666666666667,3
3210,271306,2757,72,141,44.916666666666664,2
1,3927,5,0,0,1.6833333333333333,3
1,707,2,0,0,1.65,3
20,588913,515,191,35,10.466666666666667,4
1,23234,18,10,0,1.0333333333333334,3
1,41939,386,14,47,1.45,3
16,613582,1446,111,90,12.816666666666666,3
1,4664358,58103,1047,4864,14.566666666666666,3
63,3330455,8259,265,615,4.7,6
1,1064413,6772,465,2681,9.766666666666667,3
1,8190,81,1,10,9.7,3
5,3808454,17121,1402,759,2.7333333333333334,4
1,50847,156,19,14,0.6666666666666666,3
4,733019,784,207,90,150.86666666666667,3
2,440805,2071,493,1233,43.1,3
8,8072739,36953,2033,7465,7.416666666666667,3
1,156371,158,106,4,0.85,3
1,205016,2437,185,194,4.95,1
9,1655,2,0,0,0.35,4
117,24591440,30590,5231,1727,4.683333333333334,3
1,324993,927,92,134,3.05,3
1,321629,2131,118,1020,7.85,5
12,51231,1468,32,286,6.933333333333334,3
1,185325,216,41,12,160.36666666666667,3
4,1182672,3103,179,111,4.516666666666667,6
3,459047,387,152,141,43.666666666666664,3
1,1591,22,0,9,2.25,3
68,3476965,3863,1870,240,22.016666666666666,3
13,1526649,2107,392,99,13.766666666666667,3
14,429636,1188,199,85,5.783333333333333,3
5,1993660,2824,291,95,3.95,3
2,242775,871,56,41,52.5,2
1,27406,108,9,7,36.36666666666667,5
3,422023,4497,232,1827,2.7666666666666666,3
1,66843,42,7,0,1.9666666666666668,3
1,16437,7,1,1,1.3333333333333333,3
24,1020503,2262,171,165,1.1166666666666667,3
1,73319,1090,1663,727,4.116666666666666,3
2,22577,149,1,12,3.2333333333333334,6
